index,utterance_id,audio_name,duration,wer,transcript,entity_count,entities
210,utt_id_test_000211,VietMed_015,6.0,0.111111,hoặc là có thể gây viêm nhiễm bộ phận sinh dục do đó thì khuyên bạn đến đến cực,2,"[{""text"": ""viêm nhiễm"", ""label"": ""DISEASESYMTOM"", ""score"": 0.997692, ""start"": 19, ""end"": 29}, {""text"": ""bộ phận sinh dục"", ""label"": ""ORGAN"", ""score"": 0.978254, ""start"": 30, ""end"": 46}]"
211,utt_id_test_000212,VietMed_015,6.0,0.157895,chú kỳ kinh nguyệt không đều nhưng mà vẫn ra ít và bạn ấy có tái khám theo,3,"[{""text"": ""chú"", ""label"": ""GENDER"", ""score"": 0.966875, ""start"": 0, ""end"": 3}, {""text"": ""kinh nguyệt không đều"", ""label"": ""DISEASESYMTOM"", ""score"": 0.965912, ""start"": 7, ""end"": 28}, {""text"": ""khám"", ""label"": ""DIAGNOSTICS"", ""score"": 0.992465, ""start"": 65, ""end"": 69}]"
212,utt_id_test_000213,VietMed_015,7.0,0.148148,còn với những trường hợp chị em sau sinh thường mà chưa có hành kinh và chúng ta ngoài ba tháng chúng ta vẫn,5,"[{""text"": ""chị"", ""label"": ""GENDER"", ""score"": 0.894226, ""start"": 25, ""end"": 28}, {""text"": ""em"", ""label"": ""AGE"", ""score"": 0.438826, ""start"": 29, ""end"": 31}, {""text"": ""sau sinh"", ""label"": ""DISEASESYMTOM"", ""score"": 0.992135, ""start"": 32, ""end"": 40}, {""text"": ""hành kinh"", ""label"": ""DISEASESYMTOM"", ""score"": 0.996847, ""start"": 59, ""end"": 68}, {""text"": ""ba tháng"", ""label"": ""DATETIME"", ""score"": 0.995011, ""start"": 87, ""end"": 95}]"
213,utt_id_test_000214,VietMed_015,5.0,0.230769,đặt vòng sánh thai nhưng mà tôi cũng nghe nhiều trường hợp nói rằng là vòng sánh thai có thể tuột khỏi vị,0,[]
214,utt_id_test_000215,VietMed_015,7.0,0.529412,vâng ạ xin cảm ơn câu hỏi của bạn về cái đặc biệt chính thái thì cũng chính,0,[]
215,utt_id_test_000216,VietMed_015,6.0,0.235294,làm năm cũng tùm theo lại quê nhưng tại việt nam thì mình và trên thế giới thì,2,"[{""text"": ""việt nam"", ""label"": ""LOCATION"", ""score"": 0.982635, ""start"": 40, ""end"": 48}, {""text"": ""thế giới"", ""label"": ""LOCATION"", ""score"": 0.97886, ""start"": 66, ""end"": 74}]"
216,utt_id_test_000217,VietMed_015,7.0,0.352941,đưa ra một xương hướng điều trị cụ thể nhưng bất cứ một cái biện pháp nào,2,"[{""text"": ""xương"", ""label"": ""ORGAN"", ""score"": 0.99369, ""start"": 11, ""end"": 16}, {""text"": ""điều trị"", ""label"": ""TREATMENT"", ""score"": 0.998381, ""start"": 23, ""end"": 31}]"
217,utt_id_test_000218,VietMed_015,7.0,0.1,cơ sở y tế để được thực hiện thì không biết là ở chỗ tôi thì là một,2,"[{""text"": ""cơ"", ""label"": ""LOCATION"", ""score"": 0.308255, ""start"": 0, ""end"": 2}, {""text"": ""sở y tế"", ""label"": ""ORGANIZATION"", ""score"": 0.353409, ""start"": 3, ""end"": 10}]"
218,utt_id_test_000219,VietMed_015,7.0,0.25,biểm và tác dụng phụ thường gặp của hai phức pháp này là gì thưa bác sĩ vâng cảm ơn câu hỏi của bên cạnh,2,"[{""text"": ""tác dụng phụ"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998764, ""start"": 8, ""end"": 20}, {""text"": ""bác sĩ"", ""label"": ""OCCUPATION"", ""score"": 0.997827, ""start"": 65, ""end"": 71}]"
219,utt_id_test_000220,VietMed_015,7.0,0.357143,đau đớn gần như là không để lại một cái di chứng gì xẹo ở trên vùng quay quê và chị em có thể tự kiểm,4,"[{""text"": ""đau"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998437, ""start"": 0, ""end"": 3}, {""text"": ""di chứng"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998881, ""start"": 40, ""end"": 48}, {""text"": ""chị"", ""label"": ""GENDER"", ""score"": 0.897808, ""start"": 80, ""end"": 83}, {""text"": ""em"", ""label"": ""GENDER"", ""score"": 0.321053, ""start"": 84, ""end"": 86}]"
220,utt_id_test_000221,VietMed_015,7.0,0.269231,cái tuổi có bạn bây giờ dùng thuốc sinh thai có ảnh hưởng gì không thì xin thưa thuốc sinh thai thì,4,"[{""text"": ""cái"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.322369, ""start"": 0, ""end"": 3}, {""text"": ""bây giờ"", ""label"": ""DATETIME"", ""score"": 0.996674, ""start"": 16, ""end"": 23}, {""text"": ""thuốc sinh"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.981918, ""start"": 29, ""end"": 39}, {""text"": ""thuốc sinh thai"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.989657, ""start"": 80, ""end"": 95}]"
221,utt_id_test_000222,VietMed_015,5.0,0.125,thì tôi không biết là tôi cũng có sử dụng được biện pháp này hay không và tôi,0,[]
222,utt_id_test_000223,VietMed_015,8.0,0.185185,khi anh sử dụng một biện pháp nào thì anh sẽ phải tuân thủ theo đúng cái hướng dẫn của bên trên nhà nhí tế thì,4,"[{""text"": ""anh"", ""label"": ""GENDER"", ""score"": 0.977888, ""start"": 4, ""end"": 7}, {""text"": ""anh"", ""label"": ""GENDER"", ""score"": 0.978845, ""start"": 38, ""end"": 41}, {""text"": ""tuân thủ"", ""label"": ""PREVENTIVEMED"", ""score"": 0.97809, ""start"": 50, ""end"": 58}, {""text"": ""nhà"", ""label"": ""LOCATION"", ""score"": 0.976837, ""start"": 96, ""end"": 99}]"
223,utt_id_test_000224,VietMed_015,8.0,0.105263,tôi cũng đang rất là quan tâm và muốn sử dụng nhưng mà tôi gặp phải một số những cái vấn,0,[]
224,utt_id_test_000225,VietMed_015,6.0,0.25,thì tôi khuyên chị nên đến cái cơ sở y tế có y tín và cái khâu mà,2,"[{""text"": ""chị"", ""label"": ""GENDER"", ""score"": 0.924436, ""start"": 15, ""end"": 18}, {""text"": ""cơ sở y tế"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.398097, ""start"": 31, ""end"": 41}]"
225,utt_id_test_000226,VietMed_015,5.0,0.588235,tôi cũng hay coi chậm chậm y tế thì là để tháo mòng thay vòng đi,2,"[{""text"": ""chậm chậm"", ""label"": ""DISEASESYMTOM"", ""score"": 0.90891, ""start"": 17, ""end"": 26}, {""text"": ""tháo m"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.652057, ""start"": 42, ""end"": 48}]"
226,utt_id_test_000227,VietMed_015,7.0,0.5,căm khám và tiến hành đặt vòng hay là cái việc,1,"[{""text"": ""khám"", ""label"": ""DIAGNOSTICS"", ""score"": 0.9902, ""start"": 4, ""end"": 8}]"
227,utt_id_test_000228,VietMed_015,8.0,0.55,và sau đó thì tôi đảm nhuôi thuốc tánh thai gọi thì với cái niện kháp như thế,2,"[{""text"": ""nhu"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.78048, ""start"": 22, ""end"": 25}, {""text"": ""thuốc"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.581104, ""start"": 28, ""end"": 33}]"
228,utt_id_test_000229,VietMed_015,5.0,0.166667,điểm là có tác dụng tránh thai và có những tác dụng phụ như đã xào đột,2,"[{""text"": ""tránh thai"", ""label"": ""TREATMENT"", ""score"": 0.443196, ""start"": 20, ""end"": 30}, {""text"": ""tác dụng phụ"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998563, ""start"": 43, ""end"": 55}]"
229,utt_id_test_000230,VietMed_015,5.0,0.333333,phép là phù hợp thích với bác cảm ơn bác sĩ ạ quý vị đang nghe cái,2,"[{""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.994244, ""start"": 26, ""end"": 29}, {""text"": ""bác sĩ"", ""label"": ""OCCUPATION"", ""score"": 0.997766, ""start"": 37, ""end"": 43}]"
230,utt_id_test_000231,VietMed_015,6.0,0.210526,tôi ban đầu là chúng ta vẫn phải đến gặp bác sĩ chuyên khoa để được khám ba tư,2,"[{""text"": ""bác sĩ chuyên khoa"", ""label"": ""OCCUPATION"", ""score"": 0.996963, ""start"": 41, ""end"": 59}, {""text"": ""khám"", ""label"": ""DIAGNOSTICS"", ""score"": 0.993727, ""start"": 68, ""end"": 72}]"
231,utt_id_test_000232,VietMed_015,8.0,0.5,dưới thì có một trường hợp là quê sánh thai để lạc lên sinh hút đá,0,[]
232,utt_id_test_000233,VietMed_015,6.0,0.277778,thính giả dạ vâng chào xương trình vâng chào chị mời chị sẽ cùng cho chuyện của bác sĩ ạ,5,"[{""text"": ""thính giả"", ""label"": ""OCCUPATION"", ""score"": 0.888929, ""start"": 0, ""end"": 9}, {""text"": ""xương"", ""label"": ""ORGAN"", ""score"": 0.994262, ""start"": 23, ""end"": 28}, {""text"": ""chị"", ""label"": ""GENDER"", ""score"": 0.925178, ""start"": 45, ""end"": 48}, {""text"": ""chị"", ""label"": ""GENDER"", ""score"": 0.921932, ""start"": 53, ""end"": 56}, {""text"": ""bác sĩ"", ""label"": ""OCCUPATION"", ""score"": 0.997846, ""start"": 80, ""end"": 86}]"
233,utt_id_test_000234,VietMed_015,8.0,0.230769,cũng có tác dụng là làm mỏng với niêm mạc từ cung nên là khi mà chứng đã được thụ thai nhưng mà không làm tổ được nói là mỏng,3,"[{""text"": ""niêm mạc"", ""label"": ""ORGAN"", ""score"": 0.996396, ""start"": 33, ""end"": 41}, {""text"": ""cung"", ""label"": ""ORGAN"", ""score"": 0.654477, ""start"": 45, ""end"": 49}, {""text"": ""thụ thai"", ""label"": ""DISEASESYMTOM"", ""score"": 0.449141, ""start"": 78, ""end"": 86}]"
234,utt_id_test_000235,VietMed_015,5.0,0.529412,tới quay sánh thai thì tôi nói thêm lại về cái quy trình thấy quay sánh thai nhưng mà,0,[]
235,utt_id_test_000236,VietMed_015,5.0,0.642857,thường áp dụng cho những người dinh huyết đều chẳng hạn,0,[]
236,utt_id_test_000237,VietMed_015,8.0,0.0,ngừa thai và chưa muốn có con trong thời điểm hiện tại thì bạn có thể,2,"[{""text"": ""ngừa thai"", ""label"": ""TREATMENT"", ""score"": 0.708881, ""start"": 0, ""end"": 9}, {""text"": ""thời điểm"", ""label"": ""DATETIME"", ""score"": 0.690256, ""start"": 36, ""end"": 45}]"
237,utt_id_test_000238,VietMed_015,7.0,0.214286,học cần ngày càng phát triển càng hiện đại trước thì có tình trạng sinh đẻ tại cơ sở ví dụ như là trạng,0,[]
238,utt_id_test_000239,VietMed_015,7.0,0.263158,có thể đến với cơ sở y tế như tôi vừa cho đổi là có y tín nhưng,2,"[{""text"": ""cơ"", ""label"": ""LOCATION"", ""score"": 0.350716, ""start"": 15, ""end"": 17}, {""text"": ""sở y tế"", ""label"": ""ORGANIZATION"", ""score"": 0.44315, ""start"": 18, ""end"": 25}]"
239,utt_id_test_000240,VietMed_015,6.0,0.2,đư vấn và điều trị kết hợp thì các triệu chứng đấy dần dần là không còn nữa và,2,"[{""text"": ""điều trị"", ""label"": ""TREATMENT"", ""score"": 0.998155, ""start"": 10, ""end"": 18}, {""text"": ""triệu chứng"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998821, ""start"": 35, ""end"": 46}]"
240,utt_id_test_000241,VietMed_015,6.0,0.1,vấn đề thứ hai là khi mà mình muốn sinh con thì tháo dụng cụ ra nó cũng rất là tiện lợi,1,"[{""text"": ""dụng cụ"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.814925, ""start"": 53, ""end"": 60}]"
241,utt_id_test_000242,VietMed_015,6.0,0.368421,thì thứ nhất là vòng không có táo dụng để sánh thay lúc đó thì có thể khắc phục,1,"[{""text"": ""thứ nhất"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.996108, ""start"": 4, ""end"": 12}]"
242,utt_id_test_000243,VietMed_015,7.0,0.259259,thế nào rồi vậy thưa bác sĩ là trong trường hợp nào ấy thì không nên dùng quê cái chánh thai hoặc là đặt vòng ạ khi,2,"[{""text"": ""bác sĩ"", ""label"": ""OCCUPATION"", ""score"": 0.997923, ""start"": 21, ""end"": 27}, {""text"": ""thai"", ""label"": ""DISEASESYMTOM"", ""score"": 0.416865, ""start"": 88, ""end"": 92}]"
243,utt_id_test_000244,VietMed_015,5.0,0.263158,khám với bác sĩ trên khoa để chẩn đoán là bạn có thai không có thai khi mà bạn có thay,6,"[{""text"": ""khám"", ""label"": ""DIAGNOSTICS"", ""score"": 0.989802, ""start"": 0, ""end"": 4}, {""text"": ""bác sĩ"", ""label"": ""OCCUPATION"", ""score"": 0.997831, ""start"": 9, ""end"": 15}, {""text"": ""khoa"", ""label"": ""LOCATION"", ""score"": 0.844917, ""start"": 21, ""end"": 25}, {""text"": ""chẩn đoán"", ""label"": ""DIAGNOSTICS"", ""score"": 0.986664, ""start"": 29, ""end"": 38}, {""text"": ""có thai"", ""label"": ""DISEASESYMTOM"", ""score"": 0.986979, ""start"": 46, ""end"": 53}, {""text"": ""có thai"", ""label"": ""DISEASESYMTOM"", ""score"": 0.987729, ""start"": 60, ""end"": 67}]"
244,utt_id_test_000245,VietMed_015,7.0,0.388889,là thủ thuật này thực hiện là cái phòng vô khuẩn thứ hai nữa là phòng biến chứng,3,"[{""text"": ""thủ"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.565056, ""start"": 3, ""end"": 6}, {""text"": ""thuật"", ""label"": ""PREVENTIVEMED"", ""score"": 0.437438, ""start"": 7, ""end"": 12}, {""text"": ""biến chứng"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998945, ""start"": 70, ""end"": 80}]"
245,utt_id_test_000246,VietMed_015,5.0,0.263158,khi anh để vòng lâu có thể là đây dính vòng này đây vòng lạc chỗ này đây,1,"[{""text"": ""anh"", ""label"": ""GENDER"", ""score"": 0.97963, ""start"": 4, ""end"": 7}]"
246,utt_id_test_000247,VietMed_015,7.0,0.157895,tránh thai thì cũng như đặt vòng thì có những cái tóc dụng phụ ví dụ như là gây,3,"[{""text"": ""tránh thai"", ""label"": ""TREATMENT"", ""score"": 0.658686, ""start"": 0, ""end"": 10}, {""text"": ""tóc"", ""label"": ""ORGAN"", ""score"": 0.461351, ""start"": 50, ""end"": 53}, {""text"": ""dụng phụ"", ""label"": ""DISEASESYMTOM"", ""score"": 0.931143, ""start"": 54, ""end"": 62}]"
247,utt_id_test_000248,VietMed_015,8.0,0.5,môn để cho làm đặt cái chất nhảy của thường cung ngăn cho tin trùng không gặp,0,[]
248,utt_id_test_000249,VietMed_015,6.0,0.363636,có thể gẫy khi mà tôi cũng là người mà thường xuyên đi tìm,1,"[{""text"": ""thường xuyên"", ""label"": ""DATETIME"", ""score"": 0.99527, ""start"": 39, ""end"": 51}]"
249,utt_id_test_000250,VietMed_015,8.0,0.266667,phương pháp là đặt vòng với cái quen tránh thai này là gì ạ và cái phương pháp nào thì sẽ tốt cho phụ chị phụ đữ hơn ạ về cái,2,"[{""text"": ""thai"", ""label"": ""TREATMENT"", ""score"": 0.242852, ""start"": 43, ""end"": 47}, {""text"": ""chị"", ""label"": ""GENDER"", ""score"": 0.967143, ""start"": 102, ""end"": 105}]"
250,utt_id_test_000251,VietMed_015,7.0,0.444444,tôi muốn hỏi là thêm nữa là không hai,0,[]
251,utt_id_test_000252,VietMed_015,5.0,0.352941,lại phải dùng phương pháp chính thái khác chứ bạn không nên tự bỏ thuốc lên người,1,"[{""text"": ""thuốc"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.989442, ""start"": 66, ""end"": 71}]"
252,utt_id_test_000253,VietMed_015,6.0,0.181818,với hai mươi lăm ngày là kinh ngắn và trên ba lăm ngày ta gọi là kinh thưa với trường hợp nó,3,"[{""text"": ""hai mươi lăm ngày"", ""label"": ""DATETIME"", ""score"": 0.995603, ""start"": 4, ""end"": 21}, {""text"": ""ba lăm ngày"", ""label"": ""DATETIME"", ""score"": 0.990733, ""start"": 43, ""end"": 54}, {""text"": ""kinh"", ""label"": ""DISEASESYMTOM"", ""score"": 0.772981, ""start"": 65, ""end"": 69}]"
253,utt_id_test_000254,VietMed_015,7.0,0.277778,cái quê tránh thai này có tác dụng là ngăn không cho dụng chứng và thứ ba đó,3,"[{""text"": ""tránh"", ""label"": ""TREATMENT"", ""score"": 0.539559, ""start"": 8, ""end"": 13}, {""text"": ""thai"", ""label"": ""DISEASESYMTOM"", ""score"": 0.492912, ""start"": 14, ""end"": 18}, {""text"": ""dụng chứng"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998489, ""start"": 53, ""end"": 63}]"
254,utt_id_test_000255,VietMed_015,6.0,0.277778,rất là nhiều loại trong đó phụ biến bây giờ là vòng tránh thay chữ tê bệnh,2,"[{""text"": ""bây giờ"", ""label"": ""DATETIME"", ""score"": 0.99619, ""start"": 36, ""end"": 43}, {""text"": ""tê bệnh"", ""label"": ""DISEASESYMTOM"", ""score"": 0.997255, ""start"": 67, ""end"": 74}]"
255,utt_id_test_000256,VietMed_015,5.0,0.222222,trên thế giới cũng như việt nam thì thường sử dụng cái loại quê tránh thai một nang,3,"[{""text"": ""thế giới"", ""label"": ""LOCATION"", ""score"": 0.9802, ""start"": 5, ""end"": 13}, {""text"": ""việt nam"", ""label"": ""LOCATION"", ""score"": 0.982062, ""start"": 23, ""end"": 31}, {""text"": ""tránh thai"", ""label"": ""TREATMENT"", ""score"": 0.686972, ""start"": 64, ""end"": 74}]"
256,utt_id_test_000257,VietMed_015,6.0,0.352941,cây sánh thai thì như sau đổi đây là phương pháp sánh thai hiện đại hiệu quả an toàn,2,"[{""text"": ""sánh"", ""label"": ""DIAGNOSTICS"", ""score"": 0.478132, ""start"": 49, ""end"": 53}, {""text"": ""thai"", ""label"": ""TREATMENT"", ""score"": 0.405362, ""start"": 54, ""end"": 58}]"
257,utt_id_test_000258,VietMed_015,8.0,0.185185,hai phương pháp này hay không một trong hai phương pháp này hay không thì mình tiến hành thế còn thì ở trên chỗ chúng tôi là bệnh viện,1,"[{""text"": ""bệnh viện"", ""label"": ""LOCATION"", ""score"": 0.974513, ""start"": 125, ""end"": 134}]"
258,utt_id_test_000259,VietMed_015,6.0,0.55,xin thông một chút là nếu bây giờ mà em cũng cần uống thuốc và em uống chỉ trình,2,"[{""text"": ""bây giờ"", ""label"": ""DATETIME"", ""score"": 0.996812, ""start"": 26, ""end"": 33}, {""text"": ""uống thuốc"", ""label"": ""TREATMENT"", ""score"": 0.995859, ""start"": 49, ""end"": 59}]"
259,utt_id_test_000260,VietMed_015,5.0,0.470588,dõi cái tuột vòng và nhiều chị em là không không không để chị em là,4,"[{""text"": ""chị"", ""label"": ""GENDER"", ""score"": 0.889822, ""start"": 27, ""end"": 30}, {""text"": ""em"", ""label"": ""GENDER"", ""score"": 0.303168, ""start"": 31, ""end"": 33}, {""text"": ""chị"", ""label"": ""GENDER"", ""score"": 0.903944, ""start"": 58, ""end"": 61}, {""text"": ""em"", ""label"": ""GENDER"", ""score"": 0.325828, ""start"": 62, ""end"": 64}]"
260,utt_id_test_000261,VietMed_015,7.0,0.090909,thì cũng rất là hay và chúng tôi cũng đã được nhiều bạn cũng gọi điện hoặc là đến khám đã,1,"[{""text"": ""khám"", ""label"": ""DIAGNOSTICS"", ""score"": 0.980744, ""start"": 82, ""end"": 86}]"
261,utt_id_test_000262,VietMed_015,6.0,0.285714,tiết ví dụ như là nám ra mặc mụn thế còn về chi phí của cái đặt máu,3,"[{""text"": ""nám"", ""label"": ""DISEASESYMTOM"", ""score"": 0.997983, ""start"": 18, ""end"": 21}, {""text"": ""mụn"", ""label"": ""DISEASESYMTOM"", ""score"": 0.996555, ""start"": 29, ""end"": 32}, {""text"": ""máu"", ""label"": ""ORGAN"", ""score"": 0.997524, ""start"": 64, ""end"": 67}]"
262,utt_id_test_000263,VietMed_015,6.0,0.411765,đúng vị trí hàng ngày hay không thế còn khi mà thế có và,1,"[{""text"": ""hàng ngày"", ""label"": ""DATETIME"", ""score"": 0.996573, ""start"": 12, ""end"": 21}]"
263,utt_id_test_000264,VietMed_015,6.0,0.178571,cái kiến thức những cái vấn đề mà bây lâu nay chị em chúng ta thì có lẽ là cũng không phải là ai cũng biết là,3,"[{""text"": ""bây lâu"", ""label"": ""DATETIME"", ""score"": 0.996383, ""start"": 34, ""end"": 41}, {""text"": ""chị"", ""label"": ""GENDER"", ""score"": 0.924776, ""start"": 46, ""end"": 49}, {""text"": ""em"", ""label"": ""GENDER"", ""score"": 0.34883, ""start"": 50, ""end"": 52}]"
264,utt_id_test_000265,VietMed_015,8.0,0.235294,cấy quê sánh thai vào mặt trong dưới da của cánh tay không thuận nữa do đó chị em,5,"[{""text"": ""cấy quê"", ""label"": ""SURGERY"", ""score"": 0.673473, ""start"": 0, ""end"": 7}, {""text"": ""da"", ""label"": ""ORGAN"", ""score"": 0.996541, ""start"": 37, ""end"": 39}, {""text"": ""cánh tay"", ""label"": ""ORGAN"", ""score"": 0.997383, ""start"": 44, ""end"": 52}, {""text"": ""chị"", ""label"": ""GENDER"", ""score"": 0.900579, ""start"": 75, ""end"": 78}, {""text"": ""em"", ""label"": ""GENDER"", ""score"": 0.432219, ""start"": 79, ""end"": 81}]"
265,utt_id_test_000266,VietMed_015,6.0,0.294118,có thể tháo vong cho bạn thế còn thì với cái phương pháp gọi là,1,"[{""text"": ""tháo vong"", ""label"": ""DISEASESYMTOM"", ""score"": 0.967647, ""start"": 7, ""end"": 16}]"
266,utt_id_test_000267,VietMed_015,6.0,0.35,cái quen chảy thai hết thời gian sử dụng vâng xin cảm ơn câu hỏi của mọi người bệnh nhân,3,"[{""text"": ""chảy thai"", ""label"": ""DISEASESYMTOM"", ""score"": 0.997236, ""start"": 9, ""end"": 18}, {""text"": ""thời gian"", ""label"": ""DATETIME"", ""score"": 0.996109, ""start"": 23, ""end"": 32}, {""text"": ""bệnh nhân"", ""label"": ""OCCUPATION"", ""score"": 0.997795, ""start"": 79, ""end"": 88}]"
267,utt_id_test_000268,VietMed_015,7.0,0.444444,cũng có tác dụng làm giảm bớt những cái triệu chứng như tôi vừa kể trên cảm ơn,1,"[{""text"": ""triệu chứng"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998906, ""start"": 40, ""end"": 51}]"
268,utt_id_test_000269,VietMed_015,7.0,0.166667,thì các bạn vẫn cứ sử dụng cái phương pháp cấy quê tránh thai được an toàn và hiệu quả,2,"[{""text"": ""cấy"", ""label"": ""SURGERY"", ""score"": 0.902279, ""start"": 43, ""end"": 46}, {""text"": ""quê tránh thai"", ""label"": ""TREATMENT"", ""score"": 0.548697, ""start"": 47, ""end"": 61}]"
269,utt_id_test_000270,VietMed_015,8.0,0.08,được an toàn và quay tránh thai hai nang thì có tác dụng tránh thai được trong bốn năm thế nhưng mà hiện nay cái,5,"[{""text"": ""tránh"", ""label"": ""DIAGNOSTICS"", ""score"": 0.379761, ""start"": 21, ""end"": 26}, {""text"": ""thai"", ""label"": ""TREATMENT"", ""score"": 0.816015, ""start"": 27, ""end"": 31}, {""text"": ""tránh thai"", ""label"": ""TREATMENT"", ""score"": 0.643402, ""start"": 57, ""end"": 67}, {""text"": ""bốn năm"", ""label"": ""DATETIME"", ""score"": 0.994979, ""start"": 79, ""end"": 86}, {""text"": ""hiện nay"", ""label"": ""DATETIME"", ""score"": 0.995677, ""start"": 100, ""end"": 108}]"
270,utt_id_test_000271,VietMed_015,6.0,0.222222,có rất là nhiều trong đó đặt vòng và cấy quê sánh thai là hai điện pháp ngừa tham,4,"[{""text"": ""cấy"", ""label"": ""SURGERY"", ""score"": 0.697767, ""start"": 37, ""end"": 40}, {""text"": ""quê sánh"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.349735, ""start"": 41, ""end"": 49}, {""text"": ""điện pháp"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.872548, ""start"": 62, ""end"": 71}, {""text"": ""ngừa"", ""label"": ""PREVENTIVEMED"", ""score"": 0.541311, ""start"": 72, ""end"": 76}]"
271,utt_id_test_000272,VietMed_015,6.0,0.315789,vâng cảm ơn câu hỏi của bạn thứ nhất là khi mà bất kỳ một bệnh pháp chánh thay nào đối với,2,"[{""text"": ""thứ nhất"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.99651, ""start"": 28, ""end"": 36}, {""text"": ""bệnh pháp chán"", ""label"": ""DISEASESYMTOM"", ""score"": 0.841941, ""start"": 58, ""end"": 72}]"
272,utt_id_test_000273,VietMed_015,5.0,0.3125,thuật thì cái hộp quay tránh thai là phải được kiểm tra bởi vì,2,"[{""text"": ""thai"", ""label"": ""DIAGNOSTICS"", ""score"": 0.668114, ""start"": 29, ""end"": 33}, {""text"": ""kiểm tra"", ""label"": ""DIAGNOSTICS"", ""score"": 0.989046, ""start"": 47, ""end"": 55}]"
273,utt_id_test_000274,VietMed_015,7.0,0.363636,về thế chứng chỉ định của đặt vòng và cái,1,"[{""text"": ""chỉ định"", ""label"": ""PREVENTIVEMED"", ""score"": 0.989776, ""start"": 13, ""end"": 21}]"
274,utt_id_test_000275,VietMed_015,5.0,0.15,có tác dụng chính là ngừa thai nhưng cũng có tác dụng phụ và ví dụ như là tác dụng,3,"[{""text"": ""ngừa"", ""label"": ""DISEASESYMTOM"", ""score"": 0.396581, ""start"": 21, ""end"": 25}, {""text"": ""thai"", ""label"": ""TREATMENT"", ""score"": 0.735452, ""start"": 26, ""end"": 30}, {""text"": ""tác dụng phụ"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998564, ""start"": 45, ""end"": 57}]"
275,utt_id_test_000276,VietMed_015,9.0,0.190476,có chỉ định thì chúng ta sẽ tuyến hành thực hiện đặt vòng và như câu hỏi có bạn khi,1,"[{""text"": ""chỉ định"", ""label"": ""PREVENTIVEMED"", ""score"": 0.99066, ""start"": 3, ""end"": 11}]"
276,utt_id_test_000277,VietMed_015,6.0,0.142857,hành kinh gần đến thời điểm hành kinh cái nội tiết của mình nó thay đổi đặc biệt nội tiết tố nữ tăng lên gần,5,"[{""text"": ""hành kinh"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998221, ""start"": 0, ""end"": 9}, {""text"": ""hành kinh"", ""label"": ""DISEASESYMTOM"", ""score"": 0.9984, ""start"": 28, ""end"": 37}, {""text"": ""nội tiết"", ""label"": ""ORGAN"", ""score"": 0.983497, ""start"": 42, ""end"": 50}, {""text"": ""nội tiết tố"", ""label"": ""ORGAN"", ""score"": 0.986986, ""start"": 81, ""end"": 92}, {""text"": ""nữ"", ""label"": ""GENDER"", ""score"": 0.554235, ""start"": 93, ""end"": 95}]"
277,utt_id_test_000278,VietMed_015,7.0,0.222222,hợp mà đã cái quê tránh thai mà có thai thì là trường hợp hi hiệu nhưng mà trên thế giới cũng như việt nam thì,4,"[{""text"": ""tránh thai"", ""label"": ""TREATMENT"", ""score"": 0.572228, ""start"": 18, ""end"": 28}, {""text"": ""có thai"", ""label"": ""DISEASESYMTOM"", ""score"": 0.990806, ""start"": 32, ""end"": 39}, {""text"": ""thế giới"", ""label"": ""LOCATION"", ""score"": 0.979057, ""start"": 80, ""end"": 88}, {""text"": ""việt nam"", ""label"": ""LOCATION"", ""score"": 0.982735, ""start"": 98, ""end"": 106}]"
278,utt_id_test_000279,VietMed_015,7.0,0.285714,nghệt giai đoạn đầu dưỡng đều cũng có trường hợp thì bị rối loạn tinh hay từ sau khi cái quê nhưng mà khi được bác sĩ,2,"[{""text"": ""rối loạn"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998321, ""start"": 56, ""end"": 64}, {""text"": ""bác sĩ"", ""label"": ""OCCUPATION"", ""score"": 0.997952, ""start"": 111, ""end"": 117}]"
