index,utterance_id,audio_name,duration,wer,transcript,entity_count,entities
274,utt_id_train_000275,VietMed_011,7.0,0.0,dấu hiệu nhận biết rõ rệt trong thời điểm mà bệnh mới tiến triển người bệnh chỉ tìm tới phương pháp điều trị khi mà,1,"[{""text"": ""điều trị"", ""label"": ""TREATMENT"", ""score"": 0.998215, ""start"": 100, ""end"": 108}]"
275,utt_id_train_000276,VietMed_011,6.0,0.0,bác đang gặp phải cũng như là để giảm thiểu cũng như là hỗ trợ điều trị cái việc đau xương khớp của bác đúng không ạ,7,"[{""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.99648, ""start"": 0, ""end"": 3}, {""text"": ""giảm thiểu"", ""label"": ""PREVENTIVEMED"", ""score"": 0.990986, ""start"": 33, ""end"": 43}, {""text"": ""hỗ trợ"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.986136, ""start"": 56, ""end"": 62}, {""text"": ""điều trị"", ""label"": ""TREATMENT"", ""score"": 0.997367, ""start"": 63, ""end"": 71}, {""text"": ""đau"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998287, ""start"": 81, ""end"": 84}, {""text"": ""xương khớp"", ""label"": ""ORGAN"", ""score"": 0.997374, ""start"": 85, ""end"": 95}, {""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996418, ""start"": 100, ""end"": 103}]"
276,utt_id_train_000277,VietMed_011,6.0,0.0,như vậy thế tại sao bây giờ mới đặt ra cái câu chuyện là tác dụng phụ thế chính vì vậy cho nên là người ta quay ngược trở lại nghiên cứu những cái loại,3,"[{""text"": ""bây giờ"", ""label"": ""DATETIME"", ""score"": 0.996372, ""start"": 20, ""end"": 27}, {""text"": ""tác dụng phụ"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998768, ""start"": 57, ""end"": 69}, {""text"": ""nghiên cứu"", ""label"": ""DIAGNOSTICS"", ""score"": 0.989358, ""start"": 126, ""end"": 136}]"
277,utt_id_train_000278,VietMed_011,8.0,0.0,trội của hoạt chất kga1 là được chiết xuất chuẩn hóa từ thảo dược đảm bảo tính an toàn cho người bệnh khi kga1 kết,5,"[{""text"": ""hoạt chất"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.991545, ""start"": 9, ""end"": 18}, {""text"": ""kga1"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.952439, ""start"": 19, ""end"": 23}, {""text"": ""chiết xuất"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.947142, ""start"": 32, ""end"": 42}, {""text"": ""thảo dược"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.982558, ""start"": 56, ""end"": 65}, {""text"": ""kga1"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.930629, ""start"": 106, ""end"": 110}]"
278,utt_id_train_000279,VietMed_011,6.0,0.0,chống viêm này có cái nhóm chống viêm liên quan đến corticoid và có cái những cái thuốc chống viêm mà không có corticoid,6,"[{""text"": ""viêm"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998075, ""start"": 6, ""end"": 10}, {""text"": ""viêm"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998106, ""start"": 33, ""end"": 37}, {""text"": ""corticoid"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.978417, ""start"": 52, ""end"": 61}, {""text"": ""thuốc"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.997206, ""start"": 82, ""end"": 87}, {""text"": ""viêm"", ""label"": ""DISEASESYMTOM"", ""score"": 0.997905, ""start"": 94, ""end"": 98}, {""text"": ""corticoid"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.986039, ""start"": 111, ""end"": 120}]"
279,utt_id_train_000280,VietMed_011,5.0,0.0,ta sẽ đánh giá cả hai vấn đề một cách đầy đủ rồi mà không cần phải làm thêm chẳng hạn thì nó sẽ có cái chẩn đoán,2,"[{""text"": ""đánh giá"", ""label"": ""TREATMENT"", ""score"": 0.99565, ""start"": 6, ""end"": 14}, {""text"": ""chẩn đoán"", ""label"": ""DIAGNOSTICS"", ""score"": 0.98297, ""start"": 103, ""end"": 112}]"
280,utt_id_train_000281,VietMed_011,7.0,0.0,lúc đó thì tôi thấy sướng lắm tung tăng đi lại nhẹ nhàng rồi là mỗi một lần mình,0,[]
281,utt_id_train_000282,VietMed_011,5.0,0.241379,tích và bản thân chúng tôi cảm nhận được là là bác nói một cách rất là đầy đủ cho nên gần những cái lần,1,"[{""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.99618, ""start"": 47, ""end"": 50}]"
282,utt_id_train_000283,VietMed_011,6.0,0.0,cơ quan khác từ tay chân cho đến xương cột sống mặc dù không bị gãy xương nhưng mà điều đấy nó cũng không có nghĩa rằng,4,"[{""text"": ""tay chân"", ""label"": ""ORGAN"", ""score"": 0.997028, ""start"": 16, ""end"": 24}, {""text"": ""xương"", ""label"": ""ORGAN"", ""score"": 0.997311, ""start"": 33, ""end"": 38}, {""text"": ""cột sống"", ""label"": ""ORGAN"", ""score"": 0.995303, ""start"": 39, ""end"": 47}, {""text"": ""gãy xương"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998022, ""start"": 64, ""end"": 73}]"
283,utt_id_train_000284,VietMed_011,6.0,0.0,hóa cộng với cái phá hủy do nó bệnh khớp cộng với do do cái quá trình điều trị không phù hợp dẫn đến kể cả xương nó,3,"[{""text"": ""khớp"", ""label"": ""ORGAN"", ""score"": 0.990614, ""start"": 36, ""end"": 40}, {""text"": ""điều trị"", ""label"": ""TREATMENT"", ""score"": 0.998309, ""start"": 70, ""end"": 78}, {""text"": ""xương"", ""label"": ""ORGAN"", ""score"": 0.998204, ""start"": 107, ""end"": 112}]"
284,utt_id_train_000285,VietMed_011,7.0,0.0,nó bị thiếu và nếu mà những cái chuyện đó mà nó không giúp được nhiều thì rõ ràng chúng ta cần những cái thăm khám một cách chính xác xét nghiệm xem cụ thể,2,"[{""text"": ""thăm khám"", ""label"": ""TREATMENT"", ""score"": 0.993919, ""start"": 105, ""end"": 114}, {""text"": ""xét nghiệm"", ""label"": ""DIAGNOSTICS"", ""score"": 0.991059, ""start"": 134, ""end"": 144}]"
285,utt_id_train_000286,VietMed_011,6.0,0.107143,tính thì nó lại là một trong những cái mà cứu cánh cho nên là cái câu chuyện mà nó ảnh hưởng đến dạ dày chuyện đó,1,"[{""text"": ""dạ dày"", ""label"": ""ORGAN"", ""score"": 0.997603, ""start"": 97, ""end"": 103}]"
286,utt_id_train_000287,VietMed_011,5.0,0.0,chúng ta bị trục trặc mà chẳng qua là cái hệ thần kinh ở trung ương tức là ở sọ não đấy nó không điều khiển được một,3,"[{""text"": ""thần kinh"", ""label"": ""ORGAN"", ""score"": 0.99719, ""start"": 45, ""end"": 54}, {""text"": ""sọ"", ""label"": ""ORGAN"", ""score"": 0.98617, ""start"": 77, ""end"": 79}, {""text"": ""não"", ""label"": ""ORGAN"", ""score"": 0.993816, ""start"": 80, ""end"": 83}]"
287,utt_id_train_000288,VietMed_011,8.0,0.0,thể chia sẻ kỹ hơn một chút là bác bị tai nạn cách đây lâu chưa tai nạn như thế nào và sau bốn năm rồi ạ vâng và tai,5,"[{""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996333, ""start"": 31, ""end"": 34}, {""text"": ""tai nạn"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998616, ""start"": 38, ""end"": 45}, {""text"": ""tai nạn"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998584, ""start"": 64, ""end"": 71}, {""text"": ""bốn năm"", ""label"": ""DATETIME"", ""score"": 0.99064, ""start"": 91, ""end"": 98}, {""text"": ""tai"", ""label"": ""ORGAN"", ""score"": 0.997571, ""start"": 113, ""end"": 116}]"
288,utt_id_train_000289,VietMed_011,6.0,0.074074,nó bị có bị gãy xương hay là bị cái tổn thương gì đặc biệt không ạ bây giờ đi lại có khó không ạ,3,"[{""text"": ""gãy xương"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998464, ""start"": 12, ""end"": 21}, {""text"": ""tổn thương"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998732, ""start"": 36, ""end"": 46}, {""text"": ""bây giờ"", ""label"": ""DATETIME"", ""score"": 0.996499, ""start"": 67, ""end"": 74}]"
289,utt_id_train_000290,VietMed_011,5.0,0.0,thì tôi cũng đã nhận được một câu hỏi của một vị khán giả đến từ bắc giang với cái nội dung như thế này ạ thưa bác sĩ,3,"[{""text"": ""khán giả"", ""label"": ""OCCUPATION"", ""score"": 0.994425, ""start"": 49, ""end"": 57}, {""text"": ""bắc giang"", ""label"": ""LOCATION"", ""score"": 0.886545, ""start"": 65, ""end"": 74}, {""text"": ""bác sĩ"", ""label"": ""OCCUPATION"", ""score"": 0.997931, ""start"": 111, ""end"": 117}]"
290,utt_id_train_000291,VietMed_011,6.0,0.0,hai tháng sử dụng không thấy hiệu quả và không khắc phục được cái tình trạng đau nhức các xương khớp đặc biệt là trong,3,"[{""text"": ""hai tháng"", ""label"": ""DATETIME"", ""score"": 0.995196, ""start"": 0, ""end"": 9}, {""text"": ""đau nhức"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998885, ""start"": 77, ""end"": 85}, {""text"": ""xương khớp"", ""label"": ""ORGAN"", ""score"": 0.99744, ""start"": 90, ""end"": 100}]"
291,utt_id_train_000292,VietMed_011,6.0,0.0,trình mà nó ảnh hưởng không phải chỉ có mỗi gãy xương mà nó còn có những cái vi gãy xương có nghĩa là gãy xương rất là,3,"[{""text"": ""gãy xương"", ""label"": ""DISEASESYMTOM"", ""score"": 0.996702, ""start"": 44, ""end"": 53}, {""text"": ""gãy xương"", ""label"": ""DISEASESYMTOM"", ""score"": 0.997767, ""start"": 80, ""end"": 89}, {""text"": ""gãy xương"", ""label"": ""DISEASESYMTOM"", ""score"": 0.996619, ""start"": 102, ""end"": 111}]"
292,utt_id_train_000293,VietMed_011,7.0,0.035714,bệnh lý thoái hóa cột sống nó đã có từ trước có sẵn rồi và chỉ là những cái thời điểm nhất định thì nó khó chịu tắc,1,"[{""text"": ""bệnh lý thoái hóa cột sống"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998114, ""start"": 0, ""end"": 26}]"
293,utt_id_train_000294,VietMed_011,6.0,0.0,bác đang gặp phải và cái đai thắt lưng này cũng sẽ là một vật để hỗ trợ bác trong cái việc mà bác di chuyển cũng như,5,"[{""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996542, ""start"": 0, ""end"": 3}, {""text"": ""thắt lưng"", ""label"": ""ORGAN"", ""score"": 0.992163, ""start"": 29, ""end"": 38}, {""text"": ""hỗ trợ"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.992421, ""start"": 65, ""end"": 71}, {""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996502, ""start"": 72, ""end"": 75}, {""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996435, ""start"": 94, ""end"": 97}]"
294,utt_id_train_000295,VietMed_011,5.0,0.241379,chẳng hạn một số các cái tôm cua thì đấy cũng là những cái nguồn canxi nó rất là tự nhiên và đẹp nhiều,1,"[{""text"": ""canxi"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.990954, ""start"": 65, ""end"": 70}]"
295,utt_id_train_000296,VietMed_011,5.0,0.0,khám nữa người ta không được theo dõi nữa mà người ta hoặc là người ta dùng theo kinh nghiệm hoặc là người ta tiếp,1,"[{""text"": ""khám"", ""label"": ""DIAGNOSTICS"", ""score"": 0.987092, ""start"": 0, ""end"": 4}]"
296,utt_id_train_000297,VietMed_011,6.0,0.0,thứ nhất việc thứ hai chúng ta cũng phải kiểm tra về các cái bệnh lý thần kinh đôi khi các bác sĩ cơ xương khớp người,6,"[{""text"": ""thứ nhất"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.995733, ""start"": 0, ""end"": 8}, {""text"": ""kiểm tra"", ""label"": ""DIAGNOSTICS"", ""score"": 0.991446, ""start"": 41, ""end"": 49}, {""text"": ""bệnh lý"", ""label"": ""DISEASESYMTOM"", ""score"": 0.997039, ""start"": 61, ""end"": 68}, {""text"": ""thần kinh"", ""label"": ""ORGAN"", ""score"": 0.995035, ""start"": 69, ""end"": 78}, {""text"": ""bác sĩ"", ""label"": ""OCCUPATION"", ""score"": 0.997816, ""start"": 91, ""end"": 97}, {""text"": ""cơ xương khớp"", ""label"": ""ORGAN"", ""score"": 0.996797, ""start"": 98, ""end"": 111}]"
297,utt_id_train_000298,VietMed_011,6.0,0.0,cùng xảy ra và cái thứ hai nữa là liệu là cái việc mà chúng ta giống như bác nói là đi khám ngã rồi đi kiểm tra chẳng,4,"[{""text"": ""cái thứ hai"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.995428, ""start"": 15, ""end"": 26}, {""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996039, ""start"": 73, ""end"": 76}, {""text"": ""khám"", ""label"": ""DIAGNOSTICS"", ""score"": 0.992915, ""start"": 87, ""end"": 91}, {""text"": ""kiểm tra"", ""label"": ""DIAGNOSTICS"", ""score"": 0.990088, ""start"": 103, ""end"": 111}]"
298,utt_id_train_000299,VietMed_011,5.0,0.0,bệnh xương khớp mà nó có liên quan đến thần kinh chúng ta cũng phải điều trị nhưng mà dùng những cái nhóm thuốc này,4,"[{""text"": ""bệnh xương khớp"", ""label"": ""DISEASESYMTOM"", ""score"": 0.99801, ""start"": 0, ""end"": 15}, {""text"": ""thần kinh"", ""label"": ""ORGAN"", ""score"": 0.997553, ""start"": 39, ""end"": 48}, {""text"": ""điều trị"", ""label"": ""TREATMENT"", ""score"": 0.998452, ""start"": 68, ""end"": 76}, {""text"": ""thuốc"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.996754, ""start"": 106, ""end"": 111}]"
299,utt_id_train_000300,VietMed_011,6.0,0.0,cũng như là cổ để vai cánh tay vân vân ấy thì chúng ta rất là gặp trong nhiều các cái nhóm bệnh khác nhau có những,3,"[{""text"": ""cổ"", ""label"": ""ORGAN"", ""score"": 0.996981, ""start"": 12, ""end"": 14}, {""text"": ""vai"", ""label"": ""ORGAN"", ""score"": 0.997335, ""start"": 18, ""end"": 21}, {""text"": ""cánh tay"", ""label"": ""ORGAN"", ""score"": 0.996888, ""start"": 22, ""end"": 30}]"
300,utt_id_train_000301,VietMed_011,6.0,0.0,chỉ là nghỉ được rõ ràng cái đấy cũng là một cái khó đúng không ạ thế chính vì vậy cho nên trong trường hợp này rõ ràng là cái đai thắt lưng lại là một cái,1,"[{""text"": ""thắt lưng"", ""label"": ""ORGAN"", ""score"": 0.992867, ""start"": 131, ""end"": 140}]"
301,utt_id_train_000302,VietMed_011,6.0,0.185185,nào là mình ngã mình sẽ phải phòng tránh mà thôi mình phải luôn luôn nâng cao cái sự ý thức về cái câu chuyện đó,2,"[{""text"": ""phòng tránh"", ""label"": ""PREVENTIVEMED"", ""score"": 0.993718, ""start"": 29, ""end"": 40}, {""text"": ""cao"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.995695, ""start"": 74, ""end"": 77}]"
302,utt_id_train_000303,VietMed_011,5.0,0.0,như thế này và chúng tôi khuyên là bác cũng nên đi thăm khám với các cái bác sĩ,3,"[{""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.995127, ""start"": 35, ""end"": 38}, {""text"": ""thăm khám"", ""label"": ""TREATMENT"", ""score"": 0.997497, ""start"": 51, ""end"": 60}, {""text"": ""bác sĩ"", ""label"": ""OCCUPATION"", ""score"": 0.997873, ""start"": 73, ""end"": 79}]"
303,utt_id_train_000304,VietMed_011,6.0,0.0,gót chân này khi chúng ta phải mang vác nặng nhiều này chúng ta phải đi lại nhiều này chúng ta phải leo trèo nhiều,2,"[{""text"": ""gót chân"", ""label"": ""ORGAN"", ""score"": 0.92283, ""start"": 0, ""end"": 8}, {""text"": ""đi lại nhiều"", ""label"": ""PERSONALCARE"", ""score"": 0.99144, ""start"": 69, ""end"": 81}]"
304,utt_id_train_000305,VietMed_011,7.0,0.25,đối với dân phăn phòng chúng ta vậy thì đối với những cái những người mà gặp những cái vấn đề khác thì,0,[]
305,utt_id_train_000306,VietMed_011,6.0,0.0,mua theo các cái như vậy hoặc đôi khi là do người nọ người kia có kinh nghiệm rồi mách thế và khi mà người ta cứ sử dụng,1,"[{""text"": ""kinh"", ""label"": ""DISEASESYMTOM"", ""score"": 0.264211, ""start"": 66, ""end"": 70}]"
306,utt_id_train_000307,VietMed_011,6.0,0.0,cái biểu hiện bác mô tả chúng tôi chưa nghĩ là bệnh lý thoái hóa chưa nghĩ là bệnh lý viêm khớp dạng thấp nhưng cái,3,"[{""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996338, ""start"": 14, ""end"": 17}, {""text"": ""bệnh lý thoái hóa"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998274, ""start"": 47, ""end"": 64}, {""text"": ""bệnh lý viêm khớp dạng thấp"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998225, ""start"": 78, ""end"": 105}]"
307,utt_id_train_000308,VietMed_011,6.0,0.0,cụ thể hoặc là dễ hiểu hơn đấy là cái bệnh viêm cột sống dính khớp đấy thì rất,1,"[{""text"": ""bệnh viêm cột sống dính khớp"", ""label"": ""DISEASESYMTOM"", ""score"": 0.997948, ""start"": 38, ""end"": 66}]"
308,utt_id_train_000309,VietMed_011,7.0,0.0,chúng tôi cũng khuyên là gì ạ bác đã đi thăm khám nhiều nơi này đã đi chụp chiếu nhiều này đã uống nhiều loại thuốc rồi giống như bác mô tả cái điều đấy là tốt,4,"[{""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996319, ""start"": 30, ""end"": 33}, {""text"": ""thăm khám"", ""label"": ""TREATMENT"", ""score"": 0.997615, ""start"": 40, ""end"": 49}, {""text"": ""thuốc"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.996202, ""start"": 110, ""end"": 115}, {""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996496, ""start"": 130, ""end"": 133}]"
309,utt_id_train_000310,VietMed_011,7.0,0.928571,tôi bị suy cái chứng cộng thận hallo bác giờ là bác đứng lên khó là vì đau lưng hay khó,4,"[{""text"": ""thận"", ""label"": ""ORGAN"", ""score"": 0.997677, ""start"": 26, ""end"": 30}, {""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996136, ""start"": 37, ""end"": 40}, {""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996413, ""start"": 48, ""end"": 51}, {""text"": ""đau lưng"", ""label"": ""DISEASESYMTOM"", ""score"": 0.997413, ""start"": 71, ""end"": 79}]"
310,utt_id_train_000311,VietMed_011,6.0,0.0,cái việc của bác ít nhất là bác sẽ phải đi khám ba các cái bác sĩ chuyên khoa để có cái đánh giá một cách đầy đủ thứ nhất,6,"[{""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996418, ""start"": 13, ""end"": 16}, {""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996279, ""start"": 28, ""end"": 31}, {""text"": ""khám"", ""label"": ""DIAGNOSTICS"", ""score"": 0.993321, ""start"": 43, ""end"": 47}, {""text"": ""bác sĩ chuyên khoa"", ""label"": ""OCCUPATION"", ""score"": 0.997203, ""start"": 59, ""end"": 77}, {""text"": ""đánh giá"", ""label"": ""TREATMENT"", ""score"": 0.996271, ""start"": 88, ""end"": 96}, {""text"": ""thứ nhất"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.996004, ""start"": 113, ""end"": 121}]"
311,utt_id_train_000312,VietMed_011,9.0,0.037037,nhiều rồi cho nên là những cái giải pháp mà nó an toàn thì trong những trường hợp như thế này kga1 tôi đoán là một cái,1,"[{""text"": ""kga1"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.717782, ""start"": 94, ""end"": 98}]"
312,utt_id_train_000313,VietMed_011,6.0,0.0,tôi cũng không có cái tham vọng là có thể trả lời tất cả các cái cái cái cái thắc mắc cũng như là cái câu hỏi nhưng,0,[]
313,utt_id_train_000314,VietMed_011,6.0,0.0,trình điều trị duy trì và chính cái việc mà điều trị duy trì này cho nên là chúng ta cũng cần phải tìm những cái biện pháp,2,"[{""text"": ""điều trị duy trì"", ""label"": ""TREATMENT"", ""score"": 0.996174, ""start"": 6, ""end"": 22}, {""text"": ""điều trị duy trì"", ""label"": ""TREATMENT"", ""score"": 0.997267, ""start"": 44, ""end"": 60}]"
314,utt_id_train_000315,VietMed_011,6.0,0.0,cái chuyện đó và nếu mà chúng ta sử dụng các biện pháp phòng tránh để nó không bị nghẽn mạch máu não thì ít nhất là nó sẽ,3,"[{""text"": ""phòng tránh"", ""label"": ""PREVENTIVEMED"", ""score"": 0.992215, ""start"": 55, ""end"": 66}, {""text"": ""nghẽn mạch máu"", ""label"": ""DISEASESYMTOM"", ""score"": 0.997353, ""start"": 82, ""end"": 96}, {""text"": ""não"", ""label"": ""ORGAN"", ""score"": 0.94943, ""start"": 97, ""end"": 100}]"
315,utt_id_train_000316,VietMed_011,5.0,0.0,hấp cũng như là các cái hệ cơ xương khớp và kể cả là ăn uống đi chăng nữa thì đặc biệt là đối với cái hệ cơ xương khớp của,3,"[{""text"": ""cơ xương khớp"", ""label"": ""ORGAN"", ""score"": 0.996916, ""start"": 27, ""end"": 40}, {""text"": ""ăn uống"", ""label"": ""PERSONALCARE"", ""score"": 0.990099, ""start"": 53, ""end"": 60}, {""text"": ""cơ xương khớp"", ""label"": ""ORGAN"", ""score"": 0.99663, ""start"": 105, ""end"": 118}]"
316,utt_id_train_000317,VietMed_011,6.0,0.0,khả năng giảm sưng viêm của kga1 duy trì ở ngưỡng bảy mươi tám phần trăm,6,"[{""text"": ""viêm"", ""label"": ""DISEASESYMTOM"", ""score"": 0.997277, ""start"": 19, ""end"": 23}, {""text"": ""kg"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.99506, ""start"": 28, ""end"": 30}, {""text"": ""a"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.529559, ""start"": 30, ""end"": 31}, {""text"": ""1"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.54262, ""start"": 31, ""end"": 32}, {""text"": ""duy trì"", ""label"": ""PERSONALCARE"", ""score"": 0.990166, ""start"": 33, ""end"": 40}, {""text"": ""phần trăm"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.974074, ""start"": 63, ""end"": 72}]"
317,utt_id_train_000318,VietMed_011,2.0,0.0,chứng này tôi đã bác đã bị lâu chưa ạ,1,"[{""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.995977, ""start"": 17, ""end"": 20}]"
318,utt_id_train_000319,VietMed_011,6.0,0.0,cũng bị loạn nó cũng bị yếu thì tất cả những yếu tố đấy nó cũng sẽ làm cho các khớp yếu và đặc biệt là khớp gối nó sẽ,2,"[{""text"": ""khớp"", ""label"": ""ORGAN"", ""score"": 0.997826, ""start"": 79, ""end"": 83}, {""text"": ""khớp gối"", ""label"": ""ORGAN"", ""score"": 0.995713, ""start"": 103, ""end"": 111}]"
319,utt_id_train_000320,VietMed_011,7.0,0.0,bệnh viêm khớp thoái hóa khớp và rất nhiều các cái bệnh lý khác thì chúng tôi có rất là nhiều các cái nhóm thuốc khác nhau và nó có những cái cơ chế khác nhau,5,"[{""text"": ""bệnh viêm khớp"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998014, ""start"": 0, ""end"": 14}, {""text"": ""thoái hóa khớp"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998094, ""start"": 15, ""end"": 29}, {""text"": ""rất nhiều"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.994336, ""start"": 33, ""end"": 42}, {""text"": ""bệnh lý"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998736, ""start"": 51, ""end"": 58}, {""text"": ""thuốc"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.994753, ""start"": 107, ""end"": 112}]"
320,utt_id_train_000321,VietMed_011,8.0,0.0,các cái vận động nặng trong cái các cái tình huống như này đôi khi có một số quý vị là lại cố tập luyện các thứ các cái,0,[]
321,utt_id_train_000322,VietMed_011,6.0,0.0,tái diễn nữa mà nó trở lại là chú thích nào cái gì chú làm cái đấy chú thể thao,3,"[{""text"": ""chú"", ""label"": ""GENDER"", ""score"": 0.967228, ""start"": 30, ""end"": 33}, {""text"": ""chú"", ""label"": ""GENDER"", ""score"": 0.967996, ""start"": 51, ""end"": 54}, {""text"": ""chú"", ""label"": ""GENDER"", ""score"": 0.97217, ""start"": 67, ""end"": 70}]"
322,utt_id_train_000323,VietMed_011,6.0,0.0,cái quá trình sử dụng không hợp lý như vậy kể cả những cái cơ quan thần kinh như là chúng ta phải điều trị các cái,2,"[{""text"": ""cơ quan thần kinh"", ""label"": ""ORGAN"", ""score"": 0.997037, ""start"": 59, ""end"": 76}, {""text"": ""điều trị"", ""label"": ""TREATMENT"", ""score"": 0.998276, ""start"": 98, ""end"": 106}]"
323,utt_id_train_000324,VietMed_011,7.0,0.0,cho cái sụn khớp đấy chính là cái collagen tuýp 2 thì cái việc mà chúng ta phối hợp các cái thành phần như thế này vừa phát huy được cái tác dụng mạnh của,2,"[{""text"": ""sụn khớp"", ""label"": ""ORGAN"", ""score"": 0.975664, ""start"": 8, ""end"": 16}, {""text"": ""collagen"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.988244, ""start"": 34, ""end"": 42}]"
324,utt_id_train_000325,VietMed_011,5.0,0.0,của chúng ta thì khi đó rõ ràng chúng ta biết rằng là chúng ta cần phải điều chỉnh cái bệnh của chúng ta chứ không,1,"[{""text"": ""điều chỉnh"", ""label"": ""PREVENTIVEMED"", ""score"": 0.975823, ""start"": 72, ""end"": 82}]"
325,utt_id_train_000326,VietMed_011,5.0,0.0,thần kinh tọa của bác nó bị chèn ép nhiều lên không phải nó sẽ đau nhiều đâu mà nó còn có thể liệt luôn chính vì vậy,3,"[{""text"": ""thần kinh"", ""label"": ""ORGAN"", ""score"": 0.997195, ""start"": 0, ""end"": 9}, {""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996106, ""start"": 18, ""end"": 21}, {""text"": ""đau"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998293, ""start"": 63, ""end"": 66}]"
326,utt_id_train_000327,VietMed_011,6.0,0.5,chụp vai gáy đau gây thần viêm đau nhức,4,"[{""text"": ""chụp vai gáy"", ""label"": ""TREATMENT"", ""score"": 0.847512, ""start"": 0, ""end"": 12}, {""text"": ""đau"", ""label"": ""DISEASESYMTOM"", ""score"": 0.972424, ""start"": 13, ""end"": 16}, {""text"": ""viêm"", ""label"": ""DISEASESYMTOM"", ""score"": 0.647513, ""start"": 26, ""end"": 30}, {""text"": ""đau nhức"", ""label"": ""DISEASESYMTOM"", ""score"": 0.996418, ""start"": 31, ""end"": 39}]"
327,utt_id_train_000328,VietMed_011,6.0,0.357143,cái đau của anh thì có lúc nào anh thấy nó có đau những cái đợt dài nhưng mà thường nó đau vào bụi sáng sớm không,6,"[{""text"": ""đau"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998314, ""start"": 4, ""end"": 7}, {""text"": ""anh"", ""label"": ""GENDER"", ""score"": 0.980082, ""start"": 12, ""end"": 15}, {""text"": ""anh"", ""label"": ""GENDER"", ""score"": 0.979297, ""start"": 31, ""end"": 34}, {""text"": ""đau"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998385, ""start"": 46, ""end"": 49}, {""text"": ""đau"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998268, ""start"": 87, ""end"": 90}, {""text"": ""sáng sớm"", ""label"": ""DATETIME"", ""score"": 0.98989, ""start"": 99, ""end"": 107}]"
